replicon	Assembly	Accession	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp	GCF_045939485.1	NZ_CP064593.1	GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_67	cas10_III-A_1	67	CasFinder/CAS_Class1-Subtype-III-A	GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_6	1	1	1	9	1	cas10_III-A_1	mandatory	758	1.4e-213	706.9	0.998	0.844	7	646	NA	GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_7,GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_8	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp	GCF_045939485.1	NZ_CP064593.1	GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_68	csm2gr11_III-A_1	68	CasFinder/CAS_Class1-Subtype-III-A	GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_6	1	1	1	9	1	csm2gr11_III-A_15	mandatory	142	2.3e-26	88.4	1	0.676	43	138	NA	GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_7,GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_8	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp	GCF_045939485.1	NZ_CP064593.1	GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_69	csm3gr7_III-A_1	69	CasFinder/CAS_Class1-Subtype-III-A	GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_6	1	1	1	9	1	csm3gr7_III-A_1	mandatory	215	2.7e-84	278.1	0.991	0.953	4	208	NA	GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_7,GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_8	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp	GCF_045939485.1	NZ_CP064593.1	GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_70	csm4gr5_III-A_3	70	CasFinder/CAS_Class1-Subtype-III-A	GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_6	1	1	1	9	1	csm4gr5_III-A_3	mandatory	303	1.7e-51	171.1	0.971	0.987	3	301	NA	GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_7,GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_8	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp	GCF_045939485.1	NZ_CP064593.1	GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_71	csm5gr7_III-A_4	71	CasFinder/CAS_Class1-Subtype-III-A	GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_6	1	1	1	9	1	csm5gr7_III-A_2	mandatory	341	1.3e-12	43.2	0.471	0.534	3	184	NA	GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_7,GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_8	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp	GCF_045939485.1	NZ_CP064593.1	GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_72	csm6_III_2	72	CasFinder/CAS_Class1-Subtype-III-A	GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_6	1	1	1	9	1	csm6_III_2	accessory	423	1e-171	566.4	1	0.853	61	421	NA	GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_7,GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_8	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp	GCF_045939485.1	NZ_CP064593.1	GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_73	cas6_I_II_III_IV_V_VI_7	73	CasFinder/CAS_Class1-Subtype-III-A	GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_6	1	1	1	9	1	cas6_I_II_III_IV_V_VI_15	accessory	245	2.6e-28	95.6	0.99	0.816	42	241	NA	GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_7,GCF_045939485.1_NZ_CP064593.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_8	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_045939555.1_NZ_CP064599.1_dnaA0_rlmHplus1Mbp	GCF_045939555.1	NZ_CP064599.1	GCF_045939555.1_NZ_CP064599.1_dnaA0_rlmHplus1Mbp_24	RM__Type_I_REases_FAM_0.einsi_trimmed	24	defense-finder-models/RM/RM/RM_Type_I	GCF_045939555.1_NZ_CP064599.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	931	9.3e-194	642.4	0.931	0.974	1	907	NA	GCF_045939555.1_NZ_CP064599.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_045939555.1_NZ_CP064599.1_dnaA0_rlmHplus1Mbp	GCF_045939555.1	NZ_CP064599.1	GCF_045939555.1_NZ_CP064599.1_dnaA0_rlmHplus1Mbp_26	RM__Type_I_MTases_FAM_0	26	defense-finder-models/RM/RM/RM_Type_I	GCF_045939555.1_NZ_CP064599.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_MTases_FAM_0	mandatory	519	2.5e-180	596.6	0.992	0.979	7	514	NA	GCF_045939555.1_NZ_CP064599.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_045939555.1_NZ_CP064599.1_dnaA0_rlmHplus1Mbp	GCF_045939555.1	NZ_CP064599.1	GCF_045939555.1_NZ_CP064599.1_dnaA0_rlmHplus1Mbp_27	RM__Type_I_S_51	27	defense-finder-models/RM/RM/RM_Type_I	GCF_045939555.1_NZ_CP064599.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_S_01	mandatory	406	3.5e-45	150.1	0.806	0.966	13	404	NA	GCF_045939555.1_NZ_CP064599.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_045939555.1_NZ_CP064599.1_dnaA0_rlmHplus1Mbp	GCF_045939555.1	NZ_CP064599.1	GCF_045939555.1_NZ_CP064599.1_dnaA0_rlmHplus1Mbp_124	Abi2__Abi_2	124	defense-finder-models/DefenseFinder/Abi2/Abi2	GCF_045939555.1_NZ_CP064599.1_dnaA0_rlmHplus1Mbp_Abi2_1	1	1	1	1	1	Abi2__Abi_2	mandatory	261	2.1e-26	89.2	0.939	0.605	4	161	NA		Abi2	Abi2	Defense
GCF_045939605.1_NZ_CP064603.1_dnaA0_rlmHplus1Mbp	GCF_045939605.1	NZ_CP064603.1	GCF_045939605.1_NZ_CP064603.1_dnaA0_rlmHplus1Mbp_24	RM__Type_I_REases_FAM_0.einsi_trimmed	24	defense-finder-models/RM/RM/RM_Type_I	GCF_045939605.1_NZ_CP064603.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	931	1.1e-193	642.2	0.927	0.97	1	903	NA	GCF_045939605.1_NZ_CP064603.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_045939605.1_NZ_CP064603.1_dnaA0_rlmHplus1Mbp	GCF_045939605.1	NZ_CP064603.1	GCF_045939605.1_NZ_CP064603.1_dnaA0_rlmHplus1Mbp_26	RM__Type_I_MTases_FAM_0	26	defense-finder-models/RM/RM/RM_Type_I	GCF_045939605.1_NZ_CP064603.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_MTases_FAM_0	mandatory	519	2.5e-180	596.6	0.992	0.979	7	514	NA	GCF_045939605.1_NZ_CP064603.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_045939605.1_NZ_CP064603.1_dnaA0_rlmHplus1Mbp	GCF_045939605.1	NZ_CP064603.1	GCF_045939605.1_NZ_CP064603.1_dnaA0_rlmHplus1Mbp_27	RM__Type_I_S_51	27	defense-finder-models/RM/RM/RM_Type_I	GCF_045939605.1_NZ_CP064603.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_S_01	mandatory	406	3.5e-45	150.1	0.806	0.966	13	404	NA	GCF_045939605.1_NZ_CP064603.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_045939605.1_NZ_CP064603.1_dnaA0_rlmHplus1Mbp	GCF_045939605.1	NZ_CP064603.1	GCF_045939605.1_NZ_CP064603.1_dnaA0_rlmHplus1Mbp_127	Abi2__Abi_2	127	defense-finder-models/DefenseFinder/Abi2/Abi2	GCF_045939605.1_NZ_CP064603.1_dnaA0_rlmHplus1Mbp_Abi2_1	1	1	1	1	1	Abi2__Abi_2	mandatory	261	2.1e-26	89.2	0.939	0.605	4	161	NA		Abi2	Abi2	Defense
GCF_045939955.1_NZ_CP064606.1_dnaA0_rlmHplus1Mbp	GCF_045939955.1	NZ_CP064606.1	GCF_045939955.1_NZ_CP064606.1_dnaA0_rlmHplus1Mbp_24	RM__Type_I_REases_FAM_0.einsi_trimmed	24	defense-finder-models/RM/RM/RM_Type_I	GCF_045939955.1_NZ_CP064606.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	931	1.1e-193	642.2	0.927	0.97	1	903	NA	GCF_045939955.1_NZ_CP064606.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_045939955.1_NZ_CP064606.1_dnaA0_rlmHplus1Mbp	GCF_045939955.1	NZ_CP064606.1	GCF_045939955.1_NZ_CP064606.1_dnaA0_rlmHplus1Mbp_26	RM__Type_I_MTases_FAM_0	26	defense-finder-models/RM/RM/RM_Type_I	GCF_045939955.1_NZ_CP064606.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_MTases_FAM_0	mandatory	519	2.5e-180	596.6	0.992	0.979	7	514	NA	GCF_045939955.1_NZ_CP064606.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_045939955.1_NZ_CP064606.1_dnaA0_rlmHplus1Mbp	GCF_045939955.1	NZ_CP064606.1	GCF_045939955.1_NZ_CP064606.1_dnaA0_rlmHplus1Mbp_27	RM__Type_I_S_51	27	defense-finder-models/RM/RM/RM_Type_I	GCF_045939955.1_NZ_CP064606.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_S_01	mandatory	406	3.5e-45	150.1	0.806	0.966	13	404	NA	GCF_045939955.1_NZ_CP064606.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_045939955.1_NZ_CP064606.1_dnaA0_rlmHplus1Mbp	GCF_045939955.1	NZ_CP064606.1	GCF_045939955.1_NZ_CP064606.1_dnaA0_rlmHplus1Mbp_127	Abi2__Abi_2	127	defense-finder-models/DefenseFinder/Abi2/Abi2	GCF_045939955.1_NZ_CP064606.1_dnaA0_rlmHplus1Mbp_Abi2_1	1	1	1	1	1	Abi2__Abi_2	mandatory	261	2.1e-26	89.2	0.939	0.605	4	161	NA		Abi2	Abi2	Defense
GCF_045940065.1_NZ_CP064613.1_dnaA0_rlmHplus1Mbp	GCF_045940065.1	NZ_CP064613.1	GCF_045940065.1_NZ_CP064613.1_dnaA0_rlmHplus1Mbp_24	RM__Type_I_REases_FAM_0.einsi_trimmed	24	defense-finder-models/RM/RM/RM_Type_I	GCF_045940065.1_NZ_CP064613.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	931	1.1e-193	642.2	0.927	0.97	1	903	NA	GCF_045940065.1_NZ_CP064613.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_045940065.1_NZ_CP064613.1_dnaA0_rlmHplus1Mbp	GCF_045940065.1	NZ_CP064613.1	GCF_045940065.1_NZ_CP064613.1_dnaA0_rlmHplus1Mbp_26	RM__Type_I_MTases_FAM_0	26	defense-finder-models/RM/RM/RM_Type_I	GCF_045940065.1_NZ_CP064613.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_MTases_FAM_0	mandatory	519	2.5e-180	596.6	0.992	0.979	7	514	NA	GCF_045940065.1_NZ_CP064613.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_045940065.1_NZ_CP064613.1_dnaA0_rlmHplus1Mbp	GCF_045940065.1	NZ_CP064613.1	GCF_045940065.1_NZ_CP064613.1_dnaA0_rlmHplus1Mbp_27	RM__Type_I_S_51	27	defense-finder-models/RM/RM/RM_Type_I	GCF_045940065.1_NZ_CP064613.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_S_01	mandatory	406	3.5e-45	150.1	0.806	0.966	13	404	NA	GCF_045940065.1_NZ_CP064613.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_045940065.1_NZ_CP064613.1_dnaA0_rlmHplus1Mbp	GCF_045940065.1	NZ_CP064613.1	GCF_045940065.1_NZ_CP064613.1_dnaA0_rlmHplus1Mbp_127	Abi2__Abi_2	127	defense-finder-models/DefenseFinder/Abi2/Abi2	GCF_045940065.1_NZ_CP064613.1_dnaA0_rlmHplus1Mbp_Abi2_1	1	1	1	1	1	Abi2__Abi_2	mandatory	261	2.1e-26	89.2	0.939	0.605	4	161	NA		Abi2	Abi2	Defense
GCF_045940075.1_NZ_CP064609.1_dnaA0_rlmHplus1Mbp	GCF_045940075.1	NZ_CP064609.1	GCF_045940075.1_NZ_CP064609.1_dnaA0_rlmHplus1Mbp_24	RM__Type_I_REases_FAM_0.einsi_trimmed	24	defense-finder-models/RM/RM/RM_Type_I	GCF_045940075.1_NZ_CP064609.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	931	9.3e-194	642.4	0.931	0.974	1	907	NA	GCF_045940075.1_NZ_CP064609.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_045940075.1_NZ_CP064609.1_dnaA0_rlmHplus1Mbp	GCF_045940075.1	NZ_CP064609.1	GCF_045940075.1_NZ_CP064609.1_dnaA0_rlmHplus1Mbp_26	RM__Type_I_MTases_FAM_0	26	defense-finder-models/RM/RM/RM_Type_I	GCF_045940075.1_NZ_CP064609.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_MTases_FAM_0	mandatory	519	2.5e-180	596.6	0.992	0.979	7	514	NA	GCF_045940075.1_NZ_CP064609.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_045940075.1_NZ_CP064609.1_dnaA0_rlmHplus1Mbp	GCF_045940075.1	NZ_CP064609.1	GCF_045940075.1_NZ_CP064609.1_dnaA0_rlmHplus1Mbp_27	RM__Type_I_S_51	27	defense-finder-models/RM/RM/RM_Type_I	GCF_045940075.1_NZ_CP064609.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_S_01	mandatory	406	3.5e-45	150.1	0.806	0.966	13	404	NA	GCF_045940075.1_NZ_CP064609.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_045940075.1_NZ_CP064609.1_dnaA0_rlmHplus1Mbp	GCF_045940075.1	NZ_CP064609.1	GCF_045940075.1_NZ_CP064609.1_dnaA0_rlmHplus1Mbp_124	Abi2__Abi_2	124	defense-finder-models/DefenseFinder/Abi2/Abi2	GCF_045940075.1_NZ_CP064609.1_dnaA0_rlmHplus1Mbp_Abi2_1	1	1	1	1	1	Abi2__Abi_2	mandatory	261	2.1e-26	89.2	0.939	0.605	4	161	NA		Abi2	Abi2	Defense
GCF_045940705.1_NZ_CP064616.1_dnaA0_rlmHplus1Mbp	GCF_045940705.1	NZ_CP064616.1	GCF_045940705.1_NZ_CP064616.1_dnaA0_rlmHplus1Mbp_24	RM__Type_I_REases_FAM_0.einsi_trimmed	24	defense-finder-models/RM/RM/RM_Type_I	GCF_045940705.1_NZ_CP064616.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	931	1.1e-193	642.2	0.927	0.97	1	903	NA	GCF_045940705.1_NZ_CP064616.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_045940705.1_NZ_CP064616.1_dnaA0_rlmHplus1Mbp	GCF_045940705.1	NZ_CP064616.1	GCF_045940705.1_NZ_CP064616.1_dnaA0_rlmHplus1Mbp_26	RM__Type_I_MTases_FAM_0	26	defense-finder-models/RM/RM/RM_Type_I	GCF_045940705.1_NZ_CP064616.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_MTases_FAM_0	mandatory	519	2.5e-180	596.6	0.992	0.979	7	514	NA	GCF_045940705.1_NZ_CP064616.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_045940705.1_NZ_CP064616.1_dnaA0_rlmHplus1Mbp	GCF_045940705.1	NZ_CP064616.1	GCF_045940705.1_NZ_CP064616.1_dnaA0_rlmHplus1Mbp_27	RM__Type_I_S_51	27	defense-finder-models/RM/RM/RM_Type_I	GCF_045940705.1_NZ_CP064616.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_S_01	mandatory	406	3.5e-45	150.1	0.806	0.966	13	404	NA	GCF_045940705.1_NZ_CP064616.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_045940705.1_NZ_CP064616.1_dnaA0_rlmHplus1Mbp	GCF_045940705.1	NZ_CP064616.1	GCF_045940705.1_NZ_CP064616.1_dnaA0_rlmHplus1Mbp_127	Abi2__Abi_2	127	defense-finder-models/DefenseFinder/Abi2/Abi2	GCF_045940705.1_NZ_CP064616.1_dnaA0_rlmHplus1Mbp_Abi2_1	1	1	1	1	1	Abi2__Abi_2	mandatory	261	2.1e-26	89.2	0.939	0.605	4	161	NA		Abi2	Abi2	Defense
GCF_045940975.1_NZ_CP064619.1_dnaA0_rlmHplus1Mbp	GCF_045940975.1	NZ_CP064619.1	GCF_045940975.1_NZ_CP064619.1_dnaA0_rlmHplus1Mbp_24	RM__Type_I_REases_FAM_0.einsi_trimmed	24	defense-finder-models/RM/RM/RM_Type_I	GCF_045940975.1_NZ_CP064619.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	931	1.1e-193	642.2	0.927	0.97	1	903	NA	GCF_045940975.1_NZ_CP064619.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_045940975.1_NZ_CP064619.1_dnaA0_rlmHplus1Mbp	GCF_045940975.1	NZ_CP064619.1	GCF_045940975.1_NZ_CP064619.1_dnaA0_rlmHplus1Mbp_26	RM__Type_I_MTases_FAM_0	26	defense-finder-models/RM/RM/RM_Type_I	GCF_045940975.1_NZ_CP064619.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_MTases_FAM_0	mandatory	519	2.5e-180	596.6	0.992	0.979	7	514	NA	GCF_045940975.1_NZ_CP064619.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_045940975.1_NZ_CP064619.1_dnaA0_rlmHplus1Mbp	GCF_045940975.1	NZ_CP064619.1	GCF_045940975.1_NZ_CP064619.1_dnaA0_rlmHplus1Mbp_27	RM__Type_I_S_51	27	defense-finder-models/RM/RM/RM_Type_I	GCF_045940975.1_NZ_CP064619.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_S_01	mandatory	406	3.5e-45	150.1	0.806	0.966	13	404	NA	GCF_045940975.1_NZ_CP064619.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_045940975.1_NZ_CP064619.1_dnaA0_rlmHplus1Mbp	GCF_045940975.1	NZ_CP064619.1	GCF_045940975.1_NZ_CP064619.1_dnaA0_rlmHplus1Mbp_127	Abi2__Abi_2	127	defense-finder-models/DefenseFinder/Abi2/Abi2	GCF_045940975.1_NZ_CP064619.1_dnaA0_rlmHplus1Mbp_Abi2_1	1	1	1	1	1	Abi2__Abi_2	mandatory	261	2.1e-26	89.2	0.939	0.605	4	161	NA		Abi2	Abi2	Defense
GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp	GCF_045941025.1	NZ_CP064622.1	GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp_66	AbiJ__AbiJ	66	defense-finder-models/DefenseFinder/AbiJ/AbiJ	GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp_AbiJ_1	1	1	1	1	1	AbiJ__AbiJ	mandatory	267	1.9e-11	39.6	0.613	0.693	77	261	NA		AbiJ	AbiJ	Defense
GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp	GCF_045941025.1	NZ_CP064622.1	GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp_68	SEFIR__bSEFIR	68	defense-finder-models/DefenseFinder/SEFIR/SEFIR	GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp_SEFIR_3	1	1	1	1	1	SEFIR__bSEFIR	mandatory	440	1.3e-66	221.7	0.845	0.991	1	436	NA		SEFIR	SEFIR	Defense
GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp	GCF_045941025.1	NZ_CP064622.1	GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp_70	Nhi__Nhi	70	defense-finder-models/DefenseFinder/Nhi/Nhi	GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp_Nhi_2	1	1	1	1	1	Nhi__Nhi	mandatory	607	1.9e-173	573.2	0.998	0.806	1	489	NA		Nhi	Nhi	Defense
GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp	GCF_045941025.1	NZ_CP064622.1	GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp_71	RM__Type_I_REases_FAM_0.einsi_trimmed	71	defense-finder-models/RM/RM/RM_Type_I	GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp_RM_Type_I_5	1	1	1	3	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	931	3.6e-192	637	0.93	0.973	1	906	NA	GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp_PrrC_4	RM	RM_Type_I	Defense
GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp	GCF_045941025.1	NZ_CP064622.1	GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp_73	RM__Type_I_MTases_FAM_0	73	defense-finder-models/RM/RM/RM_Type_I	GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp_RM_Type_I_5	1	1	1	3	1	RM__Type_I_MTases_FAM_0	mandatory	519	3e-180	596.2	0.992	0.979	7	514	NA	GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp_PrrC_4	RM	RM_Type_I	Defense
GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp	GCF_045941025.1	NZ_CP064622.1	GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp_74	RM__Type_I_S_04	74	defense-finder-models/RM/RM/RM_Type_I	GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp_RM_Type_I_5	1	1	1	3	1	RM__Type_I_S_01	mandatory	382	4.7e-25	84.4	0.651	0.817	69	380	NA	GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp_PrrC_4	RM	RM_Type_I	Defense
GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp	GCF_045941025.1	NZ_CP064622.1	GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp_81	cas1_I_II_III_IV_V_VI_5	81	CasFinder/CAS_Class1-Subtype-III-A	GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_6	1	1	1	9	1	cas1_I_II_III_IV_V_VI_10	accessory	302	8.4e-97	319.4	0.996	0.917	3	279	NA	GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_7,GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_8	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp	GCF_045941025.1	NZ_CP064622.1	GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp_82	cas2_I_II_III_IV_V_VI_1	82	CasFinder/CAS_Class1-Subtype-III-A	GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_6	1	1	1	9	1	cas2_I_II_III_IV_V_VI_5	accessory	102	8.8e-28	92.4	0.989	0.931	1	95	NA	GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_7,GCF_045941025.1_NZ_CP064622.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_8	Cas	CAS_Class1-Subtype-III-A	Defense
